# Number of Traces
673
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
39; 1; 37; 6.2082791456371200e-01; 3.1991355429185586e-01; 6.7759570734018326e-01; 8.4047035497633271e-01; 4.7014664718529342e-01; 7.4277788785966126e-01
40; 1; 40; 6.5298240980694366e-01; 1.1266752759971745e+00; 9.8542638993839837e-01; 7.2644683354378337e-01; 3.0969269280690570e-01; 6.7759570734018326e-01
41; 1; 42; 8.7303207816466610e-02; 3.7154333974242620e-01; 6.7759570734018326e-01; 4.4039010279795643e-01; 3.3737472411364960e-01; 6.7759570734018326e-01
41; 1; 42; 8.5003931773533559e-01; 9.8336952752448814e-01; 8.9184844117515805e-01; 8.6713287211400680e-01; 9.6965006656774722e-01; 9.3441576645190882e-01
41; 1; 42; 8.8071166397478429e-01; 8.8598669755852100e-01; 9.0231774683748756e-01; 8.8724570846853135e-01; 9.5350729912556298e-01; 9.2822248410951202e-01
42; 1; 43; 6.6671839154489182e-02; 7.1248707026118396e-01; 7.8792254709024101e-01; 6.7527574459264508e-02; 6.9980168973200496e-01; 8.3088660434467632e-01
42; 1; 43; 8.5818056773457796e-01; 6.5315798426164617e-01; 8.1299143001919860e-01; 8.7458316935005120e-01; 8.2265691090672144e-01; 8.7802084416431880e-01
43; 1; 44; 3.4106402400514158e-01; 3.4698662038174299e-01; 6.7759570734018326e-01; 4.4296702539151322e-01; 3.3712535241830827e-01; 6.7759570734018326e-01
43; 1; 44; 7.9061913943764150e-01; 8.4032840527256458e-01; 8.3696974334021013e-01; 7.9492433265825690e-01; 8.3701007094613022e-01; 8.8352753147478391e-01
44; 1; 45; -1.5598208647851564e-01; 1.2049596794224384e+00; 9.8542638993839837e-01; 1.0293863911239809e-01; 1.1799036298301597e+00; 9.8542638993839837e-01
44; 1; 45; 1.4188678874737715e-01; 3.6626122527434812e-01; 6.7759570734018326e-01; 3.5733557661995219e-01; 3.4541200394912797e-01; 6.7759570734018326e-01
44; 1; 45; 3.5942935973388390e-01; 3.4700691451856819e-01; 6.7759570734018326e-01; 3.7732947211354850e-01; 3.6064207961209310e-01; 7.0076571694833101e-01
45; 1; 46; 6.3008769304681522e-01; 3.1901747512184486e-01; 6.7759570734018326e-01; 7.0959084124352190e-01; 3.0500032184605602e-01; 6.7759570734018326e-01
45; 1; 46; 7.0997935869481332e-01; 3.0493182256283774e-01; 6.7939209854558347e-01; 7.2135462047750554e-01; 3.1018547198799257e-01; 6.7759570734018326e-01
45; 1; 46; 7.4196127631411057e-01; 4.2706327025291585e-01; 7.2624865775325165e-01; 7.6394195336692905e-01; 5.5173430657614753e-01; 7.2624865775325165e-01
46; 1; 47; 2.9349050137092980e-01; 3.5159036363049911e-01; 6.7759570734018326e-01; 8.6212248083342446e-01; 6.9389237840509366e-01; 8.2861945692848737e-01
47; 1; 48; 2.6295071935664027e-01; 3.5454573265683353e-01; 6.7759570734018326e-01; -4.6001785433339023e-246; 7.9031443021024314e+93; 1.3262117270303741e+180
48; 1; 49; -1.5758555232313948e-01; 5.9559520476914563e-01; 7.4307618917085128e-01; -1.4234553584199006e-01; 5.8807983886724680e-01; 7.8802375764266264e-01
48; 1; 49; -2.0368538105990153e-02; 7.7434663624570355e-01; 8.5948627925244647e-01; 4.1110952844490511e-02; 8.9901767256893539e-01; 8.5948627925244647e-01
49; 2; 6; -6.3121240032050691e-02; 9.6618724314622062e-01; 7.0146433312606227e-02; 1.9698021991889414e-02; 9.1151585904952204e-01; -1.9404528350684125e-02
49; 2; 6; 3.7361617318843454e-01; 6.7788427733768941e-01; -1.9404528350684166e-02; -3.8042542494414213e-270; 5.9091621081804169e-01; 3.1544601323191446e-01
50; 2; 7; -5.6560297658622364e-03; 8.6278509808178039e-01; 2.8346042711995828e-01; 8.0595724024191684e-03; 8.5663715271277852e-01; 2.7339017868663323e-01
51; 2; 8; 4.0051574007695356e-01; 7.2291756754625891e-01; -1.0348505767099270e-01; 5.3218969640227454e-01; 6.8626604498524779e-01; -1.0348505767099270e-01
52; 2; 14; 5.5247339918327754e-01; 7.9508358668275247e-01; 1.7256629937814255e-01; 7.6895384144561185e-01; 8.5481175701654843e-01; 2.7040020609467702e-01
52; 2; 14; 7.9972112361390402e-01; 8.1697969369150225e-01; 2.0843181607784256e-01; -3.7922388715451445e-270; 2.4153164376544328e-01; 4.2727863719362669e-01
53; 2; 19; 7.6504525410010960e-01; 9.4418100161876639e-01; 3.8713045670184321e-01; 7.8631316116843541e-01; 1.1461184728314504e+00; 3.6487126821108318e-01
54; 2; 20; -8.6763512788199867e-02; 8.8125020989903669e-01; -6.8979237891527212e-02; 4.1917231602056848e-02; 1.0212909491132898e+00; 1.6040553214636352e-01
54; 2; 20; 2.4781416369133130e-01; 9.4958329341741698e-01; 4.2949396138764528e-02; 4.3153396153797008e-01; 7.8076670134013937e-01; -1.0348505767099270e-01
54; 2; 20; 5.3532777744241411e-01; 6.8539255829698587e-01; -1.0348505767099270e-01; 1.0453789100692667e-310; 6.6551881311063767e-312; 6.6551957292826562e-312
55; 2; 31; 6.2056887361428725e-02; 8.1712778665464858e-01; -1.0348505767099270e-01; 1.0242641328110653e-01; 8.5980277915874448e-01; 2.7857543048127570e-01
55; 2; 31; 3.9501871684307893e-01; 7.3468870182022339e-01; 7.3640323598616469e-02; 4.1035820483036950e-01; 7.2017791174010615e-01; -1.0348505767099270e-01
56; 2; 39; 4.9623957332698421e-03; 1.0188698679335813e+00; 1.5643983507302264e-01; 3.7807865436148919e-01; 7.1071626231509133e-01; 3.4373803341828879e-02
57; 2; 40; 6.6693697124480744e-01; 9.7148949938736950e-01; 3.8713045670184321e-01; -3.7913146148353986e-270; 5.6521392340486065e-01; 1.1849539134192377e-01
58; 2; 46; 6.4926178493902165e-01; 7.3209378711440021e-01; 6.9389889643447777e-02; 6.9032186889529590e-01; 9.6498029948373609e-01; 3.8713045670184321e-01
58; 2; 46; 6.9045323163264349e-01; 9.6572536882623283e-01; 6.9389889643447777e-02; 8.2968926210298211e-01; 9.2464297976627230e-01; 3.8478277120955656e-01
58; 2; 46; 8.2994880382418479e-01; 9.2611506068869809e-01; 3.8713045670184321e-01; 4.2767741975654168e-270; 4.5295952518076540e-02; 5.7450901134095966e-01
59; 2; 49; 1.4807091367446623e-01; 1.1159161692156632e+00; 3.8713045670184321e-01; -3.8079512842201063e-270; 2.5355875668711658e-01; 4.1580512999293473e-01
60; 3; 4; 3.3396596436733567e-01; 5.6056888869433119e-01; 9.8251063138572503e-01; 5.7933351496651131e-01; 8.1006395691265221e-01; 9.8251063138572503e-01
60; 3; 4; 6.7138874711571994e-01; 1.6958262374778049e-01; 7.9276681916543579e-01; 6.9033770657444038e-01; 1.5094714609288434e-01; 6.9501869969472840e-01
61; 3; 5; 4.0303220797268335e-01; 7.9449903270032629e-01; 6.5491065861714337e-01; 6.3217680603352977e-01; 3.7484040811236297e-01; 9.8251063138572492e-01
62; 3; 7; 2.5355875668711658e-01; 4.1580512999293473e-01; 3.7432569487161765e-01; -4.6046479886598615e-246; 7.9031443021024314e+93; 1.3262117270303741e+180
63; 3; 9; 1.3290730359276737e-01; 1.0632069408183373e-01; 4.6094089157458656e-01; 3.2137698536001746e-01; 5.7257839939157740e-01; 9.8251063138572503e-01
63; 3; 9; 3.5225011320216437e-01; 5.4312635575387014e-01; 9.8251063138572503e-01; 3.9148770353615414e-01; 6.6552352413869931e-01; 9.8251063138572503e-01
64; 3; 10; 4.6864209081678287e-01; 2.1062204083788383e-01; 3.7432569487161765e-01; 4.6896900905663486e-01; 1.9908637622953432e-01; 9.4752197896478507e-01
64; 3; 10; 7.0536706354375112e-01; 7.1528401499113725e-01; 3.7432569487161765e-01; -3.7977844338450642e-270; 4.0441347427337143e-01; 6.8016345648238941e-01
65; 3; 11; -4.0687284711185774e-02; 1.4836727116083523e-01; 6.8148655805889724e-01; -1.1034078419912566e-02; 5.7134971313950311e-01; 3.7432569487161765e-01
65; 3; 11; 7.8211078994217864e-02; 5.8308158742177052e-01; 3.7432569487161765e-01; 1.1986275328066415e-01; 5.4334713178319083e-01; 3.7432569487161765e-01
66; 3; 13; 5.6521392340486065e-01; 1.1849539134192377e-01; 3.7432569487161765e-01; -1.2904320201328941e-231; 6.6551881160077305e-312; 6.6551881248613869e-312
67; 3; 14; 1.7649842212213995e-01; 4.8931839200993260e-01; 3.7432569487161765e-01; -1.2888594738591017e-231; 6.6551955567154074e-312; 6.6551955608260336e-312
68; 3; 15; 2.4437334986652109e-01; 4.2456773428406708e-01; 3.7432569487161765e-01; 2.5420429972969338e-01; 1.1387202148700325e-01; 5.0054964574939609e-01
68; 3; 15; 3.2978546000638681e-01; 6.5449378441910033e-01; 3.7432569487161765e-01; -3.8061027690332169e-270; 2.0856567342460186e-01; 6.8019702808824878e-01
69; 3; 17; 3.5646424569682245e-01; 8.5256592174162571e-01; 9.8251063138572503e-01; 3.5798248545898620e-01; 8.5620276972741804e-01; 9.7856344447040144e-01
70; 3; 18; 4.6347807754937809e-01; 7.5546015193319749e-01; 4.5014117259189912e-01; -3.7940873932865584e-270; 2.7847389334628886e-01; 3.9203683233688641e-01
71; 3; 21; 6.4779397438175262e-02; 5.9589501122965272e-01; 3.7432569487161765e-01; 1.0024524286891323e-01; 6.3482409022695807e-01; 3.7432569487161765e-01
71; 3; 21; 2.4230395055010079e-01; 7.9075480571987189e-01; 6.3527117563803381e-01; 3.2304342399266583e-01; 8.0628666954616179e-01; 7.1674000133760307e-01
72; 3; 22; -6.4203899290516592e-02; 7.6525160641700740e-01; 5.0149999904108222e-01; 1.8717306119138188e-01; 7.6478001175055321e-01; 4.9902635749284951e-01
72; 3; 22; 2.6597323748811430e-01; 1.2837114442490402e-01; 5.7660146622860120e-01; 2.6648933503310401e-01; 4.0346974370962735e-01; 3.7432569487161765e-01
73; 3; 23; 2.7847389334628886e-01; 3.9203683233688641e-01; 3.7432569487161765e-01; -3.7950116533578978e-270; 4.1892193002947842e-01; 1.8970459473488843e-01
74; 3; 24; 3.8992755357852710e-01; 2.8571336289363547e-01; 3.7432569487161765e-01; 3.9892141234426104e-01; 2.5593209470348838e-01; 3.7432569487161765e-01
74; 3; 24; 5.2516398429646149e-01; 1.5670183936815230e-01; 3.7432569487161765e-01; -3.8014814734693700e-270; -5.2770155077811437e-02; 2.4028247941651204e-01
75; 3; 25; 4.7174237321554957e-01; 7.5712827653091108e-01; 4.5889093718011675e-01; -3.8116483227426055e-270; 6.0211993990899404e-01; 3.0475798966077139e-01
76; 3; 26; 2.0856567342460186e-01; 6.8019702808824878e-01; 9.8251063138572503e-01; 5.1253206416523223e-01; 3.9022215251804826e-01; 9.8251063138572492e-01
76; 3; 26; 5.5739011906556002e-01; 5.7026510693542698e-01; 9.8251063138572503e-01; -3.8070270282782181e-270; 4.8120587081281996e-01; 3.5661921271760572e-01
77; 3; 27; 8.6307367439282301e-02; 3.5407103082678715e-01; 3.7432569487161765e-01; 1.6515108903083364e-01; 5.0014340951659786e-01; 3.7432569487161765e-01
78; 3; 28; 5.0657422507811778e-01; 3.4066658611266110e-01; 3.7432569487161765e-01; -3.8107240635526952e-270; 4.7174237321554957e-01; 7.5712827653091108e-01
79; 3; 29; 3.5104241923826240e-01; 3.2280862189373377e-01; 3.7432569487161765e-01; 5.0624815607732998e-01; 1.7474697561096242e-01; 3.7432569487161765e-01
79; 3; 29; 5.3351359383921926e-01; 3.7020639866558258e-01; 9.8251063138572492e-01; 6.8871933067828695e-01; 2.2214475238281112e-01; 9.8251063138572492e-01
80; 3; 30; 2.4693230784099041e-01; 6.4359640255911676e-01; 9.8251063138572503e-01; -3.7968601721784328e-270; 4.4685899036333443e-01; 7.0919167300937647e-01
81; 3; 32; 4.3690530035214470e-01; 1.4292093716099755e-01; 6.5291906350081497e-01; 6.5098758658021638e-01; 2.5813971147426096e-01; 9.8251063138572492e-01
82; 3; 33; 5.9091621081804169e-01; 3.1544601323191446e-01; 9.8251063138572492e-01; 6.0102989333087531e-01; 3.2893998154697940e-01; 9.8251063138572492e-01
82; 3; 33; 7.0220985347274745e-01; 2.0927519578752746e-01; 9.8251063138572492e-01; -3.8051785086864225e-270; 2.4437334986652109e-01; 4.2456773428406708e-01
83; 3; 34; 1.3002908908793120e-01; 7.5511858838063994e-01; 9.8251063138572503e-01; 1.5882505769985314e-01; 7.9469050630403215e-01; 6.5591498944445692e-01
84; 3; 35; 3.3899087144704271e-02; 1.8399752991643420e-01; 8.6837689991710398e-01; 8.1414887297728167e-02; 1.8740487888306351e-01; 8.8624936661939779e-01
84; 3; 35; 2.2116807954709033e-01; 7.6185357871143111e-01; 4.8367642487354928e-01; -3.7866933167362964e-270; 3.4783188469077808e-01; 8.3188764317202679e-01
85; 3; 36; 3.3097798002414863e-01; 9.7259462659848625e-02; 4.1341228254238283e-01; 5.9099081835693723e-01; 3.1537483986384857e-01; 9.8251063138572492e-01
85; 3; 36; 6.7266463074839866e-01; 2.3746045752752459e-01; 9.8251063138572492e-01; -3.7913146123001433e-270; 5.5247339918327754e-01; 7.9508358668275247e-01
86; 3; 37; 6.0211993990899404e-01; 3.0475798966077139e-01; 9.8251063138572492e-01; 0.0000000000000000e+00; 0.0000000000000000e+00; 0.0000000000000000e+00
87; 3; 38; 7.1320752085121369e-02; 5.8965475389334976e-01; 3.7432569487161765e-01; 3.8807174848699000e-01; 6.0635838182495638e-01; 3.7432569487161765e-01
87; 3; 38; 5.5452385074679900e-01; 1.2869340198811685e-01; 3.7432569487161765e-01; 5.5569127234122384e-01; 1.4288355544342415e-01; 6.5272298628385017e-01
88; 3; 41; 3.2637354016131909e-01; 3.4634199715724051e-01; 3.7432569487161765e-01; 5.4051835753003818e-01; 2.7546559422639383e-01; 3.7432569487161765e-01
88; 3; 41; 5.7032347097013347e-01; 1.1362103527956469e-01; 3.7432569487161765e-01; -3.7903903554791192e-270; 3.3097798002414863e-01; 9.7259462659848625e-02
89; 3; 42; 2.7005924516498930e-01; 2.0207183361735931e-01; 9.6318151025365206e-01; 2.8019083709734005e-01; 6.1186875708074862e-01; 9.8251063138572503e-01
89; 3; 42; 4.0006403516064531e-01; 7.6122295081337787e-01; 4.8036861102181949e-01; 4.9569644893283882e-01; 4.0628282758237377e-01; 9.8251063138572492e-01
90; 3; 43; 7.0547541410310277e-02; 6.5503383950334237e-01; 9.8251063138572503e-01; 1.1308037052139797e-01; 7.7128716065413983e-01; 9.8251063138572503e-01
90; 3; 43; 2.7794009485915333e-01; 6.1401589808166168e-01; 9.8251063138572503e-01; 3.0263621659360379e-01; 7.8407429221376657e-01; 6.0023007583832544e-01
91; 3; 44; 3.3455290739545884e-01; 3.3853912464168501e-01; 3.7432569487161765e-01; 3.9765672834666160e-01; 2.7833996057047344e-01; 3.7432569487161765e-01
91; 3; 44; 4.3292422190741903e-01; 4.6616566093315781e-01; 9.8251063138572492e-01; 4.9602804285862179e-01; 4.0596649686194619e-01; 9.8251063138572492e-01
92; 3; 45; 4.6974581355096223e-01; 4.3103896015180737e-01; 9.8251063138572492e-01; 5.9499298266534650e-01; 5.2644427337829725e-01; 9.8251063138572492e-01
93; 3; 46; 6.4400062239632205e-01; 3.1656449473514703e-01; 3.7432569487161765e-01; -3.7903903547640592e-270; 6.6693697124480744e-01; 9.7148949938736950e-01
94; 3; 47; 3.0715620749274281e-01; 3.6467475965701474e-01; 3.7432569487161765e-01; 4.2302211397393935e-01; 4.7561197672121991e-01; 9.8251063138572492e-01
