# Number of Traces
506
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
49; 21; 22; 3.1398749353099952e+01; 2.0000000000000000e+01; -2.1596298906367011e+01; 0.0000000000000000e+00; 0.0000000000000000e+00; 0.0000000000000000e+00
50; 21; 31; 3.3038741815432786e+01; 1.0000000000000000e+01; -2.3236291368699845e+01; 3.3038741815432786e+01; 2.0000000000000000e+01; -2.3236291368699845e+01
50; 21; 31; 3.3185496470828369e+01; 1.0000000000000000e+01; -2.3383046024095428e+01; 3.3185496470828369e+01; 2.0000000000000000e+01; -2.3383046024095428e+01
51; 22; 23; 2.4327681541234476e+01; 3.0000000000000000e+01; -1.8098725329958373e+01; 2.7388237974324738e+01; 3.0000000000000000e+01; -2.5169793141823849e+01
51; 22; 23; 2.9393493663712345e+01; 3.0000000000000000e+01; -2.3164537452436242e+01; -3.7922394976820631e-270; 3.0957092746179558e+01; 5.0000000000000000e+01
52; 23; 24; 2.5064453575765540e+01; 4.0000000000000000e+01; -2.2846008743264651e+01; 2.7806481299684215e+01; 4.0000000000000000e+01; -2.0103981019345980e+01
53; 24; 25; 2.6730862050056142e+01; 5.0000000000000000e+01; -1.9028361769717907e+01; 2.8397270524346741e+01; 5.0000000000000000e+01; -1.7361953295427305e+01
54; 24; 34; 3.0957092746179558e+01; 4.0000000000000000e+01; -2.3254592465841323e+01; 3.0957092746179558e+01; 5.0000000000000000e+01; -2.3254592465841323e+01
54; 24; 34; 3.2135521387631016e+01; 4.0000000000000000e+01; -2.4433021107292781e+01; 3.2135521387631016e+01; 5.0000000000000000e+01; -2.4433021107292781e+01
55; 24; 35; 2.8936343970601264e+01; 5.0000000000000000e+01; -2.1233843690263029e+01; 3.2135521387631016e+01; 5.0000000000000000e+01; -2.4433021107292781e+01
56; 25; 26; 2.6730862050056142e+01; 6.0000000000000000e+01; -1.5695544821136707e+01; 2.7099247258031408e+01; 6.0000000000000000e+01; -2.2766612633002183e+01
56; 25; 26; 3.0450588559976513e+01; 6.0000000000000000e+01; -1.9415271331057077e+01; -3.8033306081808792e-270; 1.2078429086422979e+01; 2.0000000000000000e+01
57; 25; 34; 3.0957092746179558e+01; 5.0000000000000000e+01; -1.9921775517260127e+01; 3.3801929861921614e+01; 5.0000000000000000e+01; -2.2766612633002183e+01
58; 25; 35; 2.8936343970601264e+01; 5.0000000000000000e+01; -1.7901026741681832e+01; 2.8936343970601264e+01; 6.0000000000000000e+01; -1.7901026741681829e+01
58; 25; 35; 3.3801929861921614e+01; 5.0000000000000000e+01; -2.2766612633002183e+01; 3.3801929861921614e+01; 6.0000000000000000e+01; -2.2766612633002183e+01
59; 25; 36; 3.2904584048218048e+01; 6.0000000000000000e+01; -2.1869266819298616e+01; 3.3801929861921614e+01; 6.0000000000000000e+01; -2.2766612633002183e+01
60; 26; 27; 2.3379520748111037e+01; 7.0000000000000000e+01; -1.9046886123081812e+01; 2.9256912432272532e+01; 7.0000000000000000e+01; -2.6117953934947288e+01
60; 26; 27; 2.9853750496124523e+01; 7.0000000000000000e+01; -2.5521115871095297e+01; -3.8014820885890668e-270; 3.2228801106533375e+01; 8.0000000000000000e+01
61; 26; 35; 2.8936343970601264e+01; 6.0000000000000000e+01; -2.4603709345572039e+01; 3.0450588559976513e+01; 6.0000000000000000e+01; -2.6117953934947288e+01
62; 27; 28; 2.3956574506827145e+01; 8.0000000000000000e+01; -2.0817616009501901e+01; 2.5130466329395244e+01; 8.0000000000000000e+01; -1.9643724186933802e+01
63; 28; 38; 3.0840920205458467e+01; 8.0000000000000000e+01; -2.5354178062997025e+01; 3.0840920205458467e+01; 9.0000000000000000e+01; -2.5354178062997025e+01
63; 28; 38; 3.1027642318692621e+01; 8.0000000000000000e+01; -2.5540900176231180e+01; 3.1027642318692621e+01; 9.0000000000000000e+01; -2.5540900176231180e+01
64; 28; 39; 2.9875646912550160e+01; 9.0000000000000000e+01; -2.4388904770088718e+01; 3.1027642318692621e+01; 9.0000000000000000e+01; -2.5540900176231180e+01
65; 29; 38; 3.0840920205458467e+01; 9.0000000000000000e+01; -1.7598455633288062e+01; 3.4905503533547105e+01; 9.0000000000000000e+01; -2.1663038961376699e+01
66; 29; 39; 2.9875646912550160e+01; 9.0000000000000000e+01; -1.6633182340379754e+01; 2.9875646912550160e+01; 1.0000000000000000e+02; -1.6633182340379754e+01
66; 29; 39; 3.4905503533547105e+01; 9.0000000000000000e+01; -2.1663038961376699e+01; 3.4905503533547105e+01; 1.0000000000000000e+02; -2.1663038961376699e+01
67; 30; 31; 3.5185601063838305e+01; 1.0000000000000000e+01; -2.1382941431085492e+01; 3.7962950378892735e+01; 1.0000000000000000e+01; -2.8454009242950960e+01
67; 30; 31; 4.0109809627298262e+01; 1.0000000000000000e+01; -2.6307149994545444e+01; -3.7913152378861805e-270; 2.4327681541234476e+01; 3.0000000000000000e+01
68; 30; 40; 3.8229868954897711e+01; 0.0000000000000000e+00; -2.4427209322144893e+01; 3.8229868954897711e+01; 1.0000000000000000e+01; -2.4427209322144893e+01
68; 30; 40; 4.2256668875703781e+01; 0.0000000000000000e+00; -2.8454009242950960e+01; 4.2256668875703781e+01; 1.0000000000000000e+01; -2.8454009242950960e+01
69; 30; 41; 3.8671247357592264e+01; 1.0000000000000000e+01; -2.4868587724839447e+01; 4.2256668875703781e+01; 1.0000000000000000e+01; -2.8454009242950960e+01
70; 31; 32; 3.4668272451802025e+01; 2.0000000000000000e+01; -2.5159331315860253e+01; 3.6297803088171271e+01; 2.0000000000000000e+01; -2.3529800679491014e+01
71; 31; 40; 3.8229868954897711e+01; 1.0000000000000000e+01; -2.8720927818955936e+01; 4.0109809627298262e+01; 1.0000000000000000e+01; -3.0600868491356486e+01
72; 31; 41; 3.8671247357592264e+01; 1.0000000000000000e+01; -2.9162306221650489e+01; 3.8671247357592264e+01; 2.0000000000000000e+01; -2.9162306221650489e+01
72; 31; 41; 4.0109809627298262e+01; 1.0000000000000000e+01; -3.0600868491356486e+01; 4.0109809627298262e+01; 2.0000000000000000e+01; -3.0600868491356486e+01
73; 31; 42; 3.7259122090507447e+01; 2.0000000000000000e+01; -2.7750180954565671e+01; 4.0109809627298262e+01; 2.0000000000000000e+01; -3.0600868491356486e+01
74; 32; 33; 3.4668272451802025e+01; 3.0000000000000000e+01; -2.1900270043121772e+01; 4.0932061380704006e+01; 3.0000000000000000e+01; -2.8971337854987244e+01
74; 32; 33; 4.1335700822185757e+01; 3.0000000000000000e+01; -2.8567698413505500e+01; -3.7876181987025893e-270; 3.9500773101722437e+01; 7.0000000000000000e+01
75; 32; 41; 3.8671247357592264e+01; 2.0000000000000000e+01; -2.5903244948912011e+01; 4.1739340263667501e+01; 2.0000000000000000e+01; -2.8971337854987244e+01
76; 32; 42; 3.7259122090507447e+01; 2.0000000000000000e+01; -2.4491119681827193e+01; 3.7259122090507447e+01; 3.0000000000000000e+01; -2.4491119681827193e+01
76; 32; 42; 4.1739340263667501e+01; 2.0000000000000000e+01; -2.8971337854987244e+01; 4.1739340263667501e+01; 3.0000000000000000e+01; -2.8971337854987244e+01
77; 32; 43; 3.7418625552887761e+01; 3.0000000000000000e+01; -2.4650623144207508e+01; 4.1739340263667501e+01; 3.0000000000000000e+01; -2.8971337854987244e+01
78; 33; 34; 3.4264633010320281e+01; 4.0000000000000000e+01; -2.2303909484603519e+01; 3.4720620293904311e+01; 4.0000000000000000e+01; -2.9374977296468991e+01
78; 33; 34; 3.8028160558045030e+01; 4.0000000000000000e+01; -2.6067437032328264e+01; -3.8051791277726580e-270; 4.3878877347153377e+01; 1.0000000000000000e+01
79; 33; 42; 3.7259122090507447e+01; 3.0000000000000000e+01; -2.5298398564790681e+01; 4.1335700822185757e+01; 3.0000000000000000e+01; -2.9374977296468991e+01
80; 33; 43; 3.7418625552887761e+01; 3.0000000000000000e+01; -2.5457902027170999e+01; 3.7418625552887761e+01; 4.0000000000000000e+01; -2.5457902027170995e+01
80; 33; 43; 4.1335700822185757e+01; 3.0000000000000000e+01; -2.9374977296468991e+01; 4.1335700822185757e+01; 4.0000000000000000e+01; -2.9374977296468991e+01
81; 33; 44; 3.8591670625508698e+01; 4.0000000000000000e+01; -2.6630947099791932e+01; 4.1335700822185757e+01; 4.0000000000000000e+01; -2.9374977296468991e+01
82; 34; 35; 3.0957092746179558e+01; 5.0000000000000000e+01; -2.5611449748744242e+01; 3.3986663006888442e+01; 5.0000000000000000e+01; -3.2682517560609710e+01
82; 34; 35; 3.6007411782466740e+01; 5.0000000000000000e+01; -3.0661768785031420e+01; -4.3474258223898816e-311; 4.7706700053001555e+01; 8.0000000000000000e+01
83; 34; 43; 3.7418625552887761e+01; 4.0000000000000000e+01; -3.2072982555452441e+01; 3.8028160558045030e+01; 4.0000000000000000e+01; -3.2682517560609710e+01
84; 36; 37; 3.2904584048218048e+01; 7.0000000000000000e+01; -2.3663958446705752e+01; 3.8624085976714177e+01; 7.0000000000000000e+01; -3.0735026258571224e+01
84; 36; 37; 3.9299868918398850e+01; 7.0000000000000000e+01; -3.0059243316886551e+01; -3.8005578287931842e-270; 2.3379520748111037e+01; 7.0000000000000000e+01
85; 36; 46; 3.9500773101722437e+01; 6.0000000000000000e+01; -3.0260147500210138e+01; 3.9500773101722437e+01; 7.0000000000000000e+01; -3.0260147500210138e+01
85; 36; 46; 3.9975651860083524e+01; 6.0000000000000000e+01; -3.0735026258571224e+01; 3.9975651860083524e+01; 7.0000000000000000e+01; -3.0735026258571224e+01
86; 36; 47; 3.7359900958426323e+01; 7.0000000000000000e+01; -2.8119275356914024e+01; 3.9975651860083524e+01; 7.0000000000000000e+01; -3.0735026258571224e+01
87; 37; 38; 3.2228801106533375e+01; 8.0000000000000000e+01; -2.4339741388390426e+01; 3.6524107116249034e+01; 8.0000000000000000e+01; -3.1410809200255898e+01
87; 37; 38; 3.7911988017323942e+01; 8.0000000000000000e+01; -3.0022928299180990e+01; -3.8024063483849831e-270; 2.6730862050056142e+01; 6.0000000000000000e+01
88; 37; 47; 3.7359900958426323e+01; 7.0000000000000000e+01; -2.9470841240283370e+01; 3.7359900958426323e+01; 8.0000000000000000e+01; -2.9470841240283370e+01
88; 37; 47; 3.9299868918398850e+01; 7.0000000000000000e+01; -3.1410809200255898e+01; 3.9299868918398850e+01; 8.0000000000000000e+01; -3.1410809200255898e+01
89; 37; 48; 3.7320936858836149e+01; 8.0000000000000000e+01; -2.9431877140693196e+01; 3.9299868918398850e+01; 8.0000000000000000e+01; -3.1410809200255898e+01
90; 38; 39; 3.0840920205458467e+01; 9.0000000000000000e+01; -2.5727622289465334e+01; 3.5981441431507328e+01; 9.0000000000000000e+01; -3.2798690101330806e+01
90; 38; 39; 3.6946714724415635e+01; 9.0000000000000000e+01; -3.1833416808422498e+01; -3.8070276473644570e-270; 2.6114428658962897e+01; 2.0000000000000000e+01
91; 38; 47; 3.7359900958426323e+01; 8.0000000000000000e+01; -3.2246603042433186e+01; 3.7911988017323942e+01; 8.0000000000000000e+01; -3.2798690101330806e+01
92; 38; 48; 3.7320936858836149e+01; 8.0000000000000000e+01; -3.2207638942843012e+01; 3.7320936858836149e+01; 9.0000000000000000e+01; -3.2207638942843012e+01
92; 38; 48; 3.7911988017323942e+01; 8.0000000000000000e+01; -3.2798690101330806e+01; 3.7911988017323942e+01; 9.0000000000000000e+01; -3.2798690101330806e+01
93; 40; 41; 3.8671247357592264e+01; 1.0000000000000000e+01; -3.2922187566451591e+01; 3.9112625760286818e+01; 1.0000000000000000e+01; -3.2480809163757037e+01
94; 40; 50; 4.3878877347153377e+01; 0.0000000000000000e+00; -3.8129817556012704e+01; 4.3878877347153377e+01; 1.0000000000000000e+01; -3.8129817556012704e+01
94; 40; 50; 4.5300936766763186e+01; 0.0000000000000000e+00; -3.9551876975622513e+01; 4.5300936766763186e+01; 1.0000000000000000e+01; -3.9551876975622513e+01
95; 40; 51; 4.3850369392844485e+01; 1.0000000000000000e+01; -3.8101309601703811e+01; 4.5300936766763186e+01; 1.0000000000000000e+01; -3.9551876975622513e+01
96; 41; 42; 3.8671247357592264e+01; 2.0000000000000000e+01; -3.2039430761062484e+01; 4.2918064635288104e+01; 2.0000000000000000e+01; -3.9110498572927959e+01
96; 41; 42; 4.4330189902372922e+01; 2.0000000000000000e+01; -3.7698373305843141e+01; -3.7903909780902642e-270; 3.5185601063838305e+01; 1.0000000000000000e+01
97; 41; 50; 4.3878877347153377e+01; 1.0000000000000000e+01; -3.7247060750623596e+01; 4.5742315169457740e+01; 1.0000000000000000e+01; -3.9110498572927959e+01
98; 41; 51; 4.3850369392844485e+01; 1.0000000000000000e+01; -3.7218552796314704e+01; 4.3850369392844485e+01; 2.0000000000000000e+01; -3.7218552796314704e+01
98; 41; 51; 4.5742315169457740e+01; 1.0000000000000000e+01; -3.9110498572927959e+01; 4.5742315169457740e+01; 2.0000000000000000e+01; -3.9110498572927959e+01
99; 42; 43; 3.7418625552887761e+01; 3.0000000000000000e+01; -3.3611059490527616e+01; 3.7578129015268075e+01; 3.0000000000000000e+01; -3.3451556028147301e+01
100; 42; 51; 4.3850369392844485e+01; 2.0000000000000000e+01; -4.0042803330484340e+01; 4.4330189902372922e+01; 2.0000000000000000e+01; -4.0522623840012777e+01
101; 42; 53; 4.3043211653028145e+01; 3.0000000000000000e+01; -3.9235645590668000e+01; 4.4330189902372922e+01; 3.0000000000000000e+01; -4.0522623840012777e+01
102; 43; 44; 3.8591670625508698e+01; 4.0000000000000000e+01; -3.4465097638387924e+01; 3.9764715698129635e+01; 4.0000000000000000e+01; -3.3292052565766987e+01
103; 43; 53; 4.3043211653028145e+01; 3.0000000000000000e+01; -3.8916638665907371e+01; 4.3043211653028145e+01; 4.0000000000000000e+01; -3.8916638665907371e+01
103; 43; 53; 4.4489693364753236e+01; 3.0000000000000000e+01; -4.0363120377632463e+01; 4.4489693364753236e+01; 4.0000000000000000e+01; -4.0363120377632463e+01
104; 44; 45; 4.1440232712185036e+01; 5.0000000000000000e+01; -3.4967569579822388e+01; 4.4288794798861375e+01; 5.0000000000000000e+01; -3.2119007493146050e+01
105; 44; 53; 4.3043211653028145e+01; 4.0000000000000000e+01; -3.6570548520665497e+01; 4.5662738437374173e+01; 4.0000000000000000e+01; -3.9190075305011526e+01
106; 44; 55; 4.4987379428831815e+01; 5.0000000000000000e+01; -3.8514716296469167e+01; 4.5662738437374173e+01; 5.0000000000000000e+01; -3.9190075305011526e+01
107; 45; 46; 4.1440232712185036e+01; 6.0000000000000000e+01; -2.9270445406469712e+01; 4.4632381303125314e+01; 6.0000000000000000e+01; -3.6341513218335187e+01
107; 45; 46; 4.6571840913587913e+01; 6.0000000000000000e+01; -3.4402053607872588e+01; -3.7866939389066730e-270; 3.4668272451802025e+01; 3.0000000000000000e+01
108; 45; 54; 4.5845872963287988e+01; 5.0000000000000000e+01; -3.3676085657572663e+01; 4.8511300524050512e+01; 5.0000000000000000e+01; -3.6341513218335187e+01
109; 45; 55; 4.4987379428831815e+01; 5.0000000000000000e+01; -3.2817592123116491e+01; 4.4987379428831815e+01; 6.0000000000000000e+01; -3.2817592123116491e+01
109; 45; 55; 4.8511300524050512e+01; 5.0000000000000000e+01; -3.6341513218335187e+01; 4.8511300524050512e+01; 6.0000000000000000e+01; -3.6341513218335187e+01
110; 45; 56; 4.7430506963601459e+01; 6.0000000000000000e+01; -3.5260719657886135e+01; 4.8511300524050512e+01; 6.0000000000000000e+01; -3.6341513218335187e+01
111; 46; 47; 3.9500773101722437e+01; 7.0000000000000000e+01; -3.1209905016932311e+01; 4.2290096626995684e+01; 7.0000000000000000e+01; -3.8280972828797786e+01
111; 46; 47; 4.4430968770291798e+01; 7.0000000000000000e+01; -3.6140100685501672e+01; -3.7885424584984854e-270; 3.7359900958426323e+01; 8.0000000000000000e+01
112; 46; 55; 4.4987379428831815e+01; 6.0000000000000000e+01; -3.6696511344041689e+01; 4.6571840913587913e+01; 6.0000000000000000e+01; -3.8280972828797786e+01
113; 47; 48; 3.7359900958426323e+01; 8.0000000000000000e+01; -3.3350777160228425e+01; 4.4353040571111450e+01; 8.0000000000000000e+01; -4.0421844972093901e+01
113; 47; 48; 4.4392004670701624e+01; 8.0000000000000000e+01; -4.0382880872503726e+01; -3.7894667182943681e-270; 3.8671247357592264e+01; 2.0000000000000000e+01
